order_id,order_date,ship_date,customer_id,product_id,quantity,unit_price_gbp,status
O62429,2025-07-15,2025-07-21,C40170,P50010,9,53.82,Pending
O62430,2024-05-06,2024-05-14,C40049,P50057,4,96.41,Shipped
O62431,2024-08-08,2024-08-11,C40182,P50002,9,52.0,Shipped
O62432,2025-05-10,2025-05-13,C40156,P50056,3,152.62,Shipped
O62433,2025-12-06,2025-12-06,C40116,P50027,3,47.75,Pending
O62434,2025-10-25,2025-10-30,C40073,P50038,3,122.09,Shipped
O62435,2024-04-29,2024-05-03,C40213,P50009,6,153.05,Shipped
O62436,2024-05-08,2024-05-16,C40167,P50019,6,75.51,Shipped
O62437,2025-08-14,2025-08-23,C40128,P50051,1,109.23,Cancelled
O62438,2024-08-19,2024-08-26,C40058,P50000,6,174.83,Shipped
O62439,2024-02-26,2024-02-28,C40036,P50011,9,114.97,Shipped
O62440,2025-03-05,2025-03-06,C40064,P50037,4,139.96,Shipped
O62441,2025-04-25,2025-04-29,C40186,P50048,7,57.19,Shipped
O62442,2025-12-31,2026-01-06,C40014,P50025,6,49.67,Shipped
O62443,2024-12-21,2024-12-21,C40021,P50005,9,55.49,Shipped
O62444,2025-08-07,2025-08-11,C40297,P50008,6,97.32,Shipped
O62445,2025-01-25,2025-01-25,C40080,P50053,5,116.78,Shipped
O62446,2025-11-06,2025-11-08,C40033,P50012,1,100.01,Shipped
O62447,2024-12-22,2024-12-25,C40289,P50034,8,120.86,Shipped
O62448,2025-05-08,2025-05-08,C40124,P50056,4,188.73,Shipped
O62449,2025-12-05,2025-12-07,C40000,P50022,9,59.1,Shipped
O62450,2025-10-03,2025-10-09,C40125,P50003,3,59.12,Pending
O62451,2024-10-20,2024-10-29,C40006,P50048,4,56.61,Pending
O62452,2025-01-05,2025-01-12,C40091,P50047,8,111.04,Shipped
O62453,2025-03-09,2025-03-12,C40283,P50039,2,77.21,Shipped
O62454,2024-03-31,2024-04-09,C40238,P50054,3,69.34,Shipped
O62455,2024-06-19,2024-06-23,C40125,P50046,8,55.19,Pending
O62456,2025-06-02,2025-06-05,C40101,P50041,3,121.52,Shipped
O62457,2024-02-22,2024-03-01,C40175,P50020,9,144.74,Shipped
O62458,2025-03-15,2025-03-18,C40187,P50003,5,63.53,Shipped
O62459,2024-12-20,2024-12-27,C40227,P50043,8,110.7,Shipped
O62460,2024-12-20,2024-12-21,C40162,P50050,5,34.21,Shipped
O62461,2025-09-10,2025-09-13,C40023,P50041,1,94.69,Shipped
O62462,2024-07-20,2024-07-29,C40259,P50039,8,78.31,Shipped
O62463,2025-08-01,2025-08-03,C40100,P50043,4,87.99,Shipped
O62464,2025-07-27,2025-08-04,C40245,P50016,4,150.65,Shipped
O62465,2025-12-26,2025-12-30,C40243,P50007,7,83.52,Shipped
O62466,2025-08-22,2025-08-31,C40065,P50037,3,145.06,Shipped
O62467,2025-01-05,2025-01-09,C40154,P50056,4,180.98,Shipped
O62468,2024-09-23,2024-09-27,C40225,P50008,6,95.03,Shipped
O62469,2025-07-24,2025-07-27,C40107,P50004,6,87.91,Pending
O62470,2025-11-09,2025-11-11,C40237,P50042,7,78.82,Shipped
O62471,2024-07-24,2024-08-01,C40157,P50025,1,72.63,Shipped
O62472,2024-09-27,2024-10-02,C40275,P50054,9,75.01,Shipped
O62473,2024-12-29,2025-01-03,C40268,P50028,6,60.51,Shipped
O62474,2024-03-19,2024-03-22,C40288,P50031,6,15.32,Shipped
O62475,2024-08-17,2024-08-24,C40066,P50003,8,89.85,Pending
O62476,2024-05-01,2024-05-04,C40221,P50057,5,83.33,Shipped
O62477,2025-07-18,2025-07-20,C40225,P50019,1,50.45,Shipped
O62478,2024-12-27,2024-12-27,C40134,P50026,2,95.37,Cancelled
O62479,2025-03-17,2025-03-25,C40050,P50037,9,162.52,Shipped
O62480,2024-02-28,2024-02-28,C40087,P50051,9,81.66,Shipped
O62481,2025-02-23,2025-03-03,C40154,P50047,1,113.38,Shipped
O62482,2025-06-09,2025-06-12,C40259,P50046,7,81.36,Shipped
O62483,2025-05-18,2025-05-18,C40274,P50006,6,65.03,Shipped
O62484,2025-08-04,2025-08-13,C40274,P50005,2,60.57,Shipped
O62485,2024-03-24,2024-03-31,C40283,P50049,8,84.0,Shipped
O62486,2025-02-05,2025-02-12,C40029,P50054,5,62.89,Cancelled
O62487,2024-12-18,2024-12-23,C40298,P50037,3,192.84,Shipped
O62488,2025-10-15,2025-10-22,C40166,P50054,6,49.54,Shipped
O62489,2025-05-19,2025-05-20,C40029,P50019,9,61.61,Shipped
O62490,2025-11-28,2025-11-30,C40038,P50021,2,123.01,Cancelled
O62491,2024-01-19,2024-01-24,C40076,P50010,6,57.05,Shipped
O62492,2024-11-23,2024-11-30,C40075,P50047,7,123.66,Shipped
O62493,2025-05-29,2025-06-03,C40033,P50040,6,9.01,Shipped
O62494,2024-03-06,2024-03-10,C40114,P50013,6,49.16,Shipped
O62495,2025-04-21,2025-04-27,C40163,P50059,7,110.01,Shipped
O62496,2024-06-18,2024-06-18,C40093,P50001,3,130.58,Shipped
O62497,2024-02-24,2024-02-29,C40200,P50046,1,79.09,Shipped
O62498,2025-04-25,2025-04-28,C40214,P50012,9,98.97,Shipped
O62499,2024-11-07,2024-11-11,C40119,P50047,3,132.51,Shipped
O62500,2024-10-23,2024-10-24,C40023,P50029,9,94.28,Shipped
O62501,2024-08-25,2024-09-03,C40093,P50014,3,64.42,Cancelled
O62502,2025-05-15,2025-05-23,C40184,P50003,3,84.85,Shipped
O62503,2025-03-28,2025-04-06,C40117,P50037,1,154.73,Shipped
O62504,2025-05-02,2025-05-10,C40174,P50009,4,139.85,Shipped
O62505,2025-07-29,2025-08-04,C40252,P50026,9,126.51,Shipped
O62506,2025-03-18,2025-03-20,C40236,P50057,9,68.66,Shipped
O62507,2024-02-24,2024-02-25,C40187,P50053,3,105.51,Shipped
O62508,2024-04-25,2024-05-01,C40029,P50029,4,70.23,Shipped
O62509,2025-12-25,2026-01-03,C40224,P50043,7,128.15,Shipped
O62510,2024-07-28,2024-07-31,C40099,P50049,9,72.07,Pending
O62511,2024-11-08,2024-11-17,C40124,P50036,6,79.96,Pending
O62512,2024-10-03,2024-10-04,C40209,P50012,2,67.04,Shipped
O62513,2025-12-24,2025-12-26,C40249,P50048,4,62.75,Pending
O62514,2025-08-25,2025-08-31,C40213,P50005,7,50.84,Shipped
O62515,2024-12-19,2024-12-23,C40090,P50031,1,18.04,Shipped
O62516,2025-05-13,2025-05-20,C40134,P50046,6,57.87,Shipped
O62517,2025-02-07,2025-02-10,C40108,P50034,7,197.53,Shipped
O62518,2025-04-16,2025-04-23,C40138,P50020,4,134.88,Shipped
O62519,2025-11-28,2025-12-01,C40226,P50024,5,103.43,Shipped
O62520,2025-05-06,2025-05-07,C40289,P50027,7,60.05,Shipped
O62521,2024-03-23,2024-03-28,C40117,P50044,6,80.53,Shipped
O62522,2025-01-02,2025-01-07,C40097,P50059,1,81.75,Shipped
O62523,2025-08-22,2025-08-27,C40264,P50046,6,71.28,Shipped
O62524,2024-01-29,2024-01-29,C40045,P50018,3,76.54,Shipped
O62525,2024-09-18,2024-09-22,C40117,P50006,7,47.04,Pending
O62526,2024-05-27,2024-05-27,C40285,P50028,3,85.56,Shipped
O62527,2025-06-11,2025-06-19,C40264,P50051,9,67.57,Shipped
O62528,2024-04-12,2024-04-12,C40242,P50038,2,105.92,Shipped
O62529,2025-04-01,2025-04-10,C40266,P50019,9,68.64,Pending
O62530,2024-02-16,2024-02-16,C40071,P50005,1,65.49,Shipped
O62531,2025-11-06,2025-11-12,C40017,P50015,7,37.46,Shipped
O62532,2024-08-21,2024-08-24,C40257,P50042,4,110.78,Shipped
O62533,2024-10-24,2024-10-25,C40147,P50040,2,7.35,Shipped
O62534,2025-07-29,2025-08-01,C40075,P50027,2,65.21,Shipped
O62535,2024-10-04,2024-10-04,C40143,P50020,1,99.83,Shipped
O62536,2024-03-25,2024-03-31,C40248,P50010,2,47.66,Shipped
O62537,2025-10-23,2025-10-31,C40147,P50058,4,71.63,Shipped
O62538,2024-03-22,2024-03-25,C40188,P50025,2,70.0,Shipped
O62539,2024-12-29,2025-01-02,C40154,P50046,9,73.72,Shipped
O62540,2024-03-31,2024-04-01,C40144,P50027,8,56.31,Shipped
O62541,2025-05-25,2025-05-29,C40285,P50034,5,121.91,Shipped
O62542,2024-07-16,2024-07-25,C40278,P50038,1,147.57,Shipped
O62543,2025-11-12,2025-11-17,C40127,P50021,9,110.79,Pending
O62544,2024-05-27,2024-06-04,C40242,P50056,7,169.5,Shipped
O62545,2025-05-04,2025-05-11,C40216,P50027,2,47.3,Shipped
O62546,2024-01-11,2024-01-12,C40038,P50045,1,37.63,Shipped
O62547,2024-03-23,2024-03-23,C40254,P50054,6,51.33,Shipped
O62548,2024-07-21,2024-07-24,C40211,P50022,1,38.82,Shipped
O62549,2025-10-08,2025-10-17,C40256,P50014,6,78.32,Shipped
O62550,2025-12-29,2025-12-30,C40236,P50058,4,68.27,Shipped
O62551,2025-03-24,2025-03-24,C40280,P50047,8,129.62,Pending
O62552,2024-09-02,2024-09-11,C40162,P50047,4,90.08,Shipped
O62553,2024-08-16,2024-08-17,C40018,P50056,5,157.45,Shipped
O62554,2024-06-03,2024-06-06,C40082,P50001,5,113.8,Shipped
O62555,2024-09-05,2024-09-12,C40043,P50056,9,140.64,Shipped
O62556,2024-12-28,2024-12-28,C40070,P50006,7,46.9,Shipped
O62557,2025-05-15,2025-05-16,C40171,P50008,7,94.04,Shipped
O62558,2024-06-16,2024-06-23,C40292,P50013,3,39.3,Shipped
O62559,2024-01-27,2024-01-27,C40228,P50006,5,56.12,Shipped
O62560,2025-02-13,2025-02-20,C40131,P50005,2,50.54,Shipped
O62561,2024-06-26,2024-07-01,C40147,P50007,4,71.57,Shipped
O62562,2024-10-19,2024-10-21,C40155,P50029,8,81.25,Shipped
O62563,2025-06-04,2025-06-10,C40123,P50022,1,47.13,Shipped
O62564,2025-10-17,2025-10-20,C40179,P50020,2,104.68,Shipped
O62565,2025-01-25,2025-02-03,C40282,P50010,6,61.72,Pending
O62566,2025-11-09,2025-11-13,C40030,P50058,8,68.09,Shipped
O62567,2024-07-15,2024-07-22,C40106,P50019,9,81.1,Shipped
O62568,2025-06-05,2025-06-07,C40024,P50028,6,52.55,Shipped
O62569,2025-12-17,2025-12-25,C40255,P50008,6,96.84,Shipped
O62570,2024-06-06,2024-06-08,C40059,P50012,3,101.84,Shipped
O62571,2025-06-23,2025-06-28,C40195,P50014,4,67.83,Pending
O62572,2024-12-12,2024-12-20,C40019,P50058,3,60.36,Shipped
O62573,2025-10-05,2025-10-14,C40143,P50010,1,73.65,Pending
O62574,2024-08-11,2024-08-18,C40269,P50030,4,35.98,Shipped
O62575,2025-12-03,2025-12-09,C40285,P50032,2,126.77,Shipped
O62576,2025-08-06,2025-08-12,C40044,P50004,6,75.97,Shipped
O62577,2025-05-30,2025-06-03,C40198,P50021,7,114.06,Shipped
O62578,2024-01-22,2024-01-28,C40067,P50004,9,89.11,Shipped
O62579,2024-03-01,2024-03-06,C40218,P50010,8,70.04,Shipped
O62580,2025-04-29,2025-05-04,C40161,P50040,3,8.23,Shipped
O62581,2024-12-16,2024-12-19,C40239,P50034,9,168.69,Shipped
O62582,2024-08-24,2024-08-27,C40268,P50029,9,102.59,Shipped
O62583,2025-09-07,2025-09-08,C40106,P50012,5,109.03,Shipped
O62584,2024-12-17,2024-12-24,C40014,P50037,2,136.9,Pending
O62585,2024-12-01,2024-12-01,C40095,P50054,7,63.59,Shipped
O62586,2024-08-24,2024-08-25,C40064,P50050,2,37.83,Pending
O62587,2025-12-18,2025-12-20,C40037,P50010,4,70.72,Shipped
O62588,2024-09-23,2024-09-24,C40215,P50040,5,10.64,Shipped
O62589,2024-07-08,2024-07-15,C40270,P50014,8,86.16,Shipped
O62590,2025-05-07,2025-05-08,C40155,P50051,9,99.54,Shipped
O62591,2024-01-25,2024-01-29,C40159,P50028,8,52.86,Shipped
O62592,2025-03-11,2025-03-18,C40178,P50044,5,81.32,Shipped
O62593,2025-02-16,2025-02-21,C40269,P50032,1,125.72,Shipped
O62594,2024-06-27,2024-07-02,C40005,P50040,8,9.63,Shipped
O62595,2025-07-16,2025-07-19,C40158,P50056,8,170.24,Shipped
O62596,2024-02-01,2024-02-05,C40260,P50008,5,119.82,Shipped
O62597,2025-12-18,2025-12-25,C40048,P50054,5,61.41,Shipped
O62598,2025-09-17,2025-09-21,C40173,P50028,8,85.07,Shipped
O62599,2024-05-08,2024-05-14,C40002,P50008,2,114.62,Pending
O62600,2024-12-25,2025-01-02,C40250,P50025,8,69.37,Shipped
O62601,2024-05-23,2024-05-25,C40196,P50003,5,75.99,Shipped
O62602,2025-03-28,2025-03-29,C40289,P50032,7,116.19,Shipped
O62603,2024-09-14,2024-09-18,C40089,P50028,2,65.56,Shipped
O62604,2024-12-23,2024-12-26,C40219,P50023,6,83.9,Pending
O62605,2025-11-30,2025-12-01,C40230,P50026,3,116.58,Shipped
O62606,2025-03-28,2025-04-04,C40009,P50037,5,136.45,Shipped
O62607,2025-09-25,2025-10-01,C40227,P50049,5,90.7,Pending
O62608,2025-04-03,2025-04-09,C40213,P50023,9,93.93,Shipped
O62609,2024-12-12,2024-12-19,C40184,P50001,7,108.99,Cancelled
O62610,2024-01-11,2024-01-15,C40169,P50033,6,46.07,Shipped
O62611,2024-03-06,2024-03-11,C40240,P50056,4,130.1,Shipped
O62612,2025-01-24,2025-01-26,C40031,P50023,4,67.27,Pending
O62613,2025-01-03,2025-01-10,C40117,P50007,6,60.24,Shipped
O62614,2025-01-02,2025-01-11,C40081,P50054,8,49.18,Shipped
O62615,2025-09-10,2025-09-18,C40253,P50025,6,74.84,Shipped
O62616,2024-03-11,2024-03-15,C40050,P50022,6,52.44,Shipped
O62617,2025-04-26,2025-04-26,C40018,P50017,3,165.23,Shipped
O62618,2025-06-29,2025-07-07,C40277,P50043,6,105.92,Shipped
O62619,2025-04-16,2025-04-21,C40118,P50008,6,133.39,Shipped
O62620,2024-06-21,2024-06-28,C40238,P50036,7,83.44,Shipped
O62621,2024-10-24,2024-10-27,C40069,P50020,3,109.18,Pending
O62622,2024-02-09,2024-02-17,C40210,P50023,4,90.56,Shipped
O62623,2024-05-09,2024-05-17,C40277,P50012,4,105.19,Shipped
O62624,2025-08-10,2025-08-10,C40228,P50048,4,91.94,Shipped
O62625,2025-03-27,2025-04-01,C40088,P50027,3,61.19,Pending
O62626,2025-09-24,2025-09-28,C40180,P50055,2,91.31,Shipped
O62627,2025-05-20,2025-05-26,C40249,P50049,5,75.03,Shipped
O62628,2024-06-24,2024-06-26,C40256,P50045,8,41.55,Shipped
O62629,2025-08-17,2025-08-17,C40089,P50027,1,54.93,Shipped
O62630,2025-05-17,2025-05-19,C40068,P50056,6,159.19,Pending
O62631,2024-05-20,2024-05-25,C40130,P50035,8,137.03,Shipped
O62632,2024-01-04,2024-01-06,C40075,P50026,8,76.59,Shipped
O62633,2025-07-12,2025-07-16,C40216,P50020,8,99.17,Shipped
O62634,2025-06-11,2025-06-14,C40177,P50054,3,72.91,Shipped
O62635,2024-03-06,2024-03-12,C40143,P50015,1,51.77,Shipped
O62636,2024-12-05,2024-12-09,C40243,P50052,9,57.9,Shipped
O62637,2025-10-30,2025-10-31,C40064,P50013,7,53.66,Shipped
O62638,2025-08-02,2025-08-08,C40250,P50045,4,58.08,Shipped
O62639,2025-08-20,2025-08-22,C40169,P50016,8,128.15,Shipped
O62640,2024-10-14,2024-10-17,C40292,P50050,4,33.66,Shipped
O62641,2024-03-29,2024-04-05,C40179,P50050,7,33.87,Shipped
O62642,2024-09-13,2024-09-15,C40228,P50043,9,89.63,Shipped
O62643,2025-05-17,2025-05-17,C40056,P50059,7,114.3,Shipped
O62644,2025-09-06,2025-09-09,C40069,P50030,6,34.46,Shipped
O62645,2025-04-15,2025-04-18,C40166,P50050,2,42.69,Pending
O62646,2024-01-29,2024-02-04,C40069,P50033,9,51.19,Shipped
O62647,2025-03-07,2025-03-14,C40013,P50002,4,33.91,Pending
O62648,2024-05-16,2024-05-16,C40133,P50025,6,55.88,Shipped
O62649,2025-03-21,2025-03-28,C40079,P50001,6,100.87,Shipped
O62650,2024-10-28,2024-11-04,C40195,P50039,3,81.33,Shipped
O62651,2025-01-24,2025-01-25,C40173,P50009,6,132.73,Shipped
O62652,2025-03-11,2025-03-14,C40153,P50019,4,60.11,Shipped
O62653,2025-04-11,2025-04-18,C40249,P50052,4,52.15,Shipped
O62654,2024-01-04,2024-01-09,C40020,P50044,8,77.57,Pending
O62655,2025-12-07,2025-12-10,C40235,P50020,7,105.78,Shipped
O62656,2025-02-24,2025-03-03,C40144,P50030,5,33.47,Pending
O62657,2025-01-05,2025-01-11,C40208,P50034,1,144.4,Shipped
O62658,2024-10-03,2024-10-08,C40245,P50021,7,139.26,Pending
O62659,2024-03-17,2024-03-17,C40090,P50044,7,92.43,Shipped
O62660,2025-04-05,2025-04-11,C40072,P50008,2,110.32,Shipped
O62661,2024-09-22,2024-09-23,C40225,P50025,7,64.29,Shipped
O62662,2025-10-24,2025-11-02,C40190,P50015,4,47.9,Pending
O62663,2025-04-25,2025-04-26,C40055,P50040,7,8.17,Shipped
O62664,2024-11-18,2024-11-18,C40080,P50038,8,119.54,Shipped
O62665,2024-01-24,2024-01-27,C40256,P50048,7,69.64,Cancelled
O62666,2025-02-09,2025-02-12,C40166,P50022,9,45.32,Shipped
O62667,2025-09-09,2025-09-12,C40273,P50013,1,50.78,Shipped
O62668,2024-12-04,2024-12-13,C40210,P50001,3,105.73,Shipped
O62669,2025-04-20,2025-04-22,C40061,P50051,1,90.14,Shipped
O62670,2024-03-27,2024-04-04,C40062,P50019,2,73.19,Pending
O62671,2024-10-24,2024-10-25,C40289,P50045,4,44.88,Shipped
O62672,2025-08-02,2025-08-08,C40221,P50021,1,159.85,Shipped
O62673,2024-11-05,2024-11-06,C40178,P50019,4,55.39,Shipped
O62674,2025-10-09,2025-10-11,C40202,P50014,2,75.1,Shipped
O62675,2024-10-26,2024-10-27,C40124,P50046,2,76.35,Shipped
O62676,2025-08-16,2025-08-19,C40093,P50017,8,144.99,Shipped
O62677,2025-04-15,2025-04-19,C40247,P50017,7,174.44,Shipped
O62678,2025-11-23,2025-12-01,C40268,P50042,5,80.6,Shipped
O62679,2025-01-24,2025-01-31,C40271,P50031,6,14.55,Shipped
O62680,2024-12-08,2024-12-14,C40234,P50044,3,83.4,Shipped
O62681,2024-09-15,2024-09-19,C40261,P50006,5,62.14,Pending
O62682,2025-04-21,2025-04-23,C40156,P50057,7,88.12,Cancelled
O62683,2025-12-17,2025-12-19,C40093,P50014,5,88.78,Shipped
O62684,2024-05-03,2024-05-04,C40024,P50007,8,56.64,Cancelled
O62685,2025-11-15,2025-11-21,C40092,P50006,5,67.25,Pending
O62686,2025-12-15,2025-12-22,C40132,P50018,4,81.33,Shipped
O62687,2025-07-16,2025-07-21,C40025,P50025,9,63.18,Shipped
O62688,2025-02-28,2025-03-05,C40098,P50004,9,92.14,Shipped
O62689,2025-09-22,2025-09-25,C40278,P50037,3,204.82,Shipped
O62690,2024-07-10,2024-07-19,C40078,P50036,5,78.32,Shipped
O62691,2025-04-08,2025-04-16,C40117,P50046,7,63.5,Shipped
O62692,2025-08-11,2025-08-15,C40193,P50000,3,126.72,Shipped
O62693,2025-08-11,2025-08-18,C40265,P50005,7,72.67,Shipped
O62694,2025-03-04,2025-03-07,C40276,P50012,9,106.02,Shipped
O62695,2024-10-08,2024-10-09,C40243,P50026,3,100.52,Cancelled
O62696,2025-11-25,2025-11-27,C40043,P50035,2,187.04,Shipped
O62697,2025-05-07,2025-05-15,C40033,P50012,9,81.98,Shipped
O62698,2025-07-16,2025-07-20,C40222,P50021,9,123.05,Pending
O62699,2025-03-31,2025-04-08,C40265,P50030,8,38.77,Shipped
O62700,2025-10-03,2025-10-06,C40186,P50032,6,91.99,Shipped
O62701,2024-12-15,2024-12-19,C40274,P50031,1,12.64,Shipped
O62702,2025-02-03,2025-02-03,C40200,P50038,9,134.45,Shipped
O62703,2025-08-10,2025-08-17,C40105,P50045,2,41.16,Shipped
O62704,2025-01-13,2025-01-16,C40253,P50050,2,28.58,Shipped
O62705,2024-06-28,2024-06-28,C40227,P50057,7,60.55,Shipped
O62706,2025-07-07,2025-07-09,C40112,P50023,4,70.67,Shipped
O62707,2024-10-01,2024-10-07,C40176,P50019,8,56.47,Shipped
O62708,2024-03-17,2024-03-25,C40173,P50016,8,117.73,Pending
O62709,2024-09-29,2024-10-08,C40029,P50021,8,159.38,Shipped
O62710,2024-02-09,2024-02-11,C40083,P50032,8,128.55,Shipped
O62711,2025-10-03,2025-10-08,C40068,P50036,5,76.71,Shipped
O62712,2025-12-20,2025-12-24,C40085,P50004,8,82.5,Shipped
O62713,2024-07-13,2024-07-20,C40157,P50059,9,90.92,Shipped
O62714,2025-10-31,2025-11-06,C40153,P50002,3,52.24,Shipped
O62715,2025-06-04,2025-06-04,C40257,P50024,-1,91.34,Cancelled
O62716,2025-11-29,2025-11-30,C40002,P50027,6,73.03,Shipped
O62717,2024-04-28,2024-05-03,C40247,P50020,8,115.29,Shipped
O62718,2024-02-15,2024-02-20,C40074,P50013,4,54.29,Shipped
O62719,2025-11-03,2025-11-11,C40105,P50031,3,15.54,Shipped
O62720,2024-07-15,2024-07-23,C40045,P50000,3,119.49,Cancelled
O62721,2025-03-11,2025-03-11,C40003,P50044,8,92.76,Shipped
O62722,2025-10-21,2025-10-26,C40035,P50040,5,8.0,Shipped
O62723,2024-09-07,2024-09-11,C40067,P50046,3,71.32,Shipped
O62724,2024-03-06,2024-03-10,C40115,P50048,7,60.92,Pending
O62725,2025-08-01,2025-08-01,C40093,P50053,6,128.16,Shipped
O62726,2024-11-25,2024-12-03,C40031,P50008,5,144.48,Shipped
O62727,2024-01-17,2024-01-18,C40101,P50050,6,32.74,Shipped
O62728,2024-09-06,2024-09-15,C40046,P50033,3,76.73,Pending
O62729,2025-01-22,2025-01-31,C40205,P50007,2,66.24,Shipped
O62730,2025-10-05,2025-10-13,C40200,P50059,8,128.71,Shipped
O62731,2024-06-14,2024-06-15,C40018,P50048,7,83.64,Shipped
O62732,2025-01-13,2025-01-17,C40195,P50016,9,156.38,Shipped
O62733,2024-05-12,2024-05-12,C40272,P50053,9,134.46,Shipped
O62734,2024-07-31,2024-08-06,C40283,P50043,4,102.33,Shipped
O62735,2024-07-11,2024-07-19,C40016,P50026,5,96.51,Shipped
O62736,2025-01-18,2025-01-23,C40276,P50009,8,150.68,Shipped
O62737,2025-04-30,2025-04-30,C40122,P50043,1,120.56,Cancelled
O62738,2024-03-23,2024-03-26,C40262,P50055,8,80.69,Cancelled
O62739,2024-02-25,2024-02-26,C40061,P50011,2,114.39,Shipped
O62740,2025-06-18,2025-06-22,C40207,P50000,3,138.13,Shipped
O62741,2024-08-02,2024-08-05,C40240,P50013,5,44.66,Shipped
O62742,2025-03-28,2025-04-05,C40079,P50017,7,109.01,Shipped
O62743,2024-02-26,2024-02-28,C40221,P50022,4,52.33,Pending
O62744,2025-03-15,2025-03-18,C40053,P50058,9,78.36,Shipped
O62745,2025-10-26,2025-10-28,C40212,P50057,8,83.3,Shipped
O62746,2024-11-16,2024-11-24,C40284,P50040,7,9.03,Shipped
O62747,2025-02-26,2025-02-28,C40089,P50013,7,47.99,Shipped
O62748,2024-08-03,2024-08-12,C40287,P50012,1,75.69,Shipped
O62749,2024-07-27,2024-08-02,C40200,P50004,8,78.99,Pending
O62750,2024-02-17,2024-02-20,C40151,P50047,6,91.91,Shipped
O62751,2024-12-16,2024-12-21,C40098,P50013,2,55.67,Shipped
O62752,2025-11-23,2025-11-24,C40164,P50053,8,136.14,Shipped
O62753,2024-03-25,2024-04-03,C40295,P50036,1,84.4,Shipped
O62754,2024-10-31,2024-11-09,C40001,P50029,6,65.98,Shipped
O62755,2025-09-03,2025-09-05,C40259,P50055,6,89.62,Shipped
O62756,2024-12-28,2024-12-29,C40044,P50009,1,135.31,Shipped
O62757,2025-07-09,2025-07-13,C40262,P50027,4,56.56,Shipped
O62758,2024-10-01,2024-10-08,C40163,P50015,2,48.28,Shipped
O62759,2025-03-16,2025-03-22,C40269,P50010,9,77.3,Pending
O62760,2025-12-23,2025-12-23,C40054,P50056,8,153.12,Cancelled
O62761,2025-03-13,2025-03-13,C40014,P50036,9,74.35,Shipped
O62762,2025-08-05,2025-08-07,C40143,P50009,5,113.0,Shipped
O62763,2025-05-22,2025-05-29,C40233,P50006,3,50.22,Shipped
O62764,2024-03-11,2024-03-13,C40238,P50018,9,59.94,Shipped
O62765,2024-04-27,2024-05-05,C40229,P50050,3,26.06,Shipped
O62766,2025-03-20,2025-03-22,C40240,P50008,4,140.13,Shipped
O62767,2024-09-11,2024-09-19,C40232,P50044,2,65.01,Shipped
O62768,2024-12-20,2024-12-29,C40258,P50006,8,64.57,Pending
O62769,2024-12-19,2024-12-26,C40051,P50020,2,148.06,Shipped
O62770,2025-08-02,2025-08-03,C40070,P50031,1,18.29,Shipped
O62771,2025-12-25,2025-12-25,C40001,P50007,8,67.85,Cancelled
O62772,2025-12-30,2025-12-31,C40129,P50023,8,66.42,Cancelled
O62773,2024-02-28,2024-03-05,C40078,P50016,8,124.45,Shipped
O62774,2025-06-28,2025-07-04,C40188,P50002,8,36.24,Shipped
O62775,2025-06-14,2025-06-23,C40165,P50000,2,131.66,Shipped
O62776,2025-09-24,2025-10-03,C40174,P50008,4,130.12,Shipped
O62777,2024-11-07,2024-11-10,C40197,P50044,7,85.39,Shipped
O62778,2025-01-02,2025-01-05,C40299,P50002,3,37.07,Shipped
O62779,2024-11-26,2024-12-03,C40031,P50030,8,30.42,Shipped
O62780,2024-09-30,2024-10-07,C40082,P50001,9,140.4,Pending
O62781,2024-06-29,2024-07-02,C40125,P50012,9,107.24,Pending
O62782,2025-04-15,2025-04-15,C40021,P50010,7,66.28,Shipped
O62783,2024-01-13,2024-01-13,C40245,P50020,8,128.04,Shipped
O62784,2025-07-01,2025-07-09,C40116,P50044,6,85.95,Pending
O62785,2025-09-07,2025-09-10,C40050,P50025,1,48.96,Shipped
O62786,2024-06-15,2024-06-22,C40155,P50000,4,169.58,Shipped
O62787,2024-06-05,2024-06-13,C40057,P50008,9,106.83,Shipped
O62788,2025-01-02,2025-01-10,C40116,P50018,9,79.51,Shipped
O62789,2025-09-10,2025-09-14,C40193,P50016,3,109.87,Shipped
O62790,2024-03-24,2024-03-30,C40095,P50033,7,68.1,Shipped
O62791,2024-11-11,2024-11-12,C40249,P50021,3,147.01,Cancelled
O62792,2024-06-07,2024-06-16,C40077,P50044,4,89.34,Pending
O62793,2025-09-14,2025-09-22,C40034,P50015,6,41.67,Shipped
O62794,2025-10-06,2025-10-09,C40128,P50040,5,9.23,Shipped
O62795,2024-03-02,2024-03-05,C40057,P50006,6,62.19,Shipped
O62796,2024-04-15,2024-04-22,C40206,P50059,1,120.23,Shipped
O62797,2024-04-24,2024-04-28,C40157,P50059,3,107.94,Shipped
O62798,2025-08-16,2025-08-23,C40044,P50016,8,128.69,Shipped
O62799,2025-10-20,2025-10-20,C40100,P50014,6,84.42,Shipped
O62800,2024-09-29,2024-10-01,C40259,P50000,8,116.93,Shipped
O62801,2024-04-25,2024-05-02,C40245,P50058,9,77.74,Shipped
O62802,2025-04-30,2025-05-09,C40192,P50002,4,35.51,Shipped
O62803,2025-10-12,2025-10-12,C40270,P50000,3,157.11,Shipped
O62804,2025-10-27,2025-11-03,C40032,P50005,3,61.83,Shipped
O62805,2024-11-21,2024-11-21,C40219,P50017,6,166.61,Shipped
O62806,2025-07-24,2025-08-01,C40007,P50058,3,56.82,Shipped
